Event Date - | Channels - McGill University,https://www.mcgill.ca/channels/events/db.sql%3Fpage%3D30
| Channels - McGill University,https://www.mcgill.ca/channels/events/db.sql%3Ffield_channels_event_date_value2%255Bmax%255D%3D2018-11-27%26field_channels_event_date_value2%255Bmin%255D%3D2018-05-27%26order%3Dfield_source_site%26sort%3Dasc%26page%3D11
